"";"ASV0001";"ASV0002";"ASV0003";"ASV0004";"ASV0005";"ASV0006";"ASV0007";"ASV0008";"ASV0009";"ASV0010";"ASV0011";"ASV0012";"ASV0013";"ASV0014";"ASV0015";"ASV0016";"ASV0017";"ASV0019";"ASV0021";"ASV0022";"ASV0023";"ASV0024";"ASV0025";"ASV0026";"ASV0029";"ASV0030";"ASV0032";"ASV0034";"ASV0035";"ASV0036";"ASV0037";"ASV0038";"ASV0039";"ASV0040";"ASV0042";"ASV0043";"ASV0044";"ASV0045";"ASV0048";"ASV0049";"ASV0050";"ASV0052";"ASV0053";"ASV0056";"ASV0057";"ASV0058";"ASV0059";"ASV0061";"ASV0062";"ASV0063";"ASV0064";"ASV0066";"ASV0067";"ASV0068";"ASV0071";"ASV0072";"ASV0073";"ASV0077";"ASV0080";"ASV0081";"ASV0082";"ASV0083";"ASV0084";"ASV0085";"ASV0086";"ASV0087";"ASV0089";"ASV0090";"ASV0091";"ASV0094";"ASV0097";"ASV0101";"ASV0102";"ASV0103";"ASV0104";"ASV0105";"ASV0106";"ASV0107";"ASV0108";"ASV0109";"ASV0110";"ASV0112";"ASV0113";"ASV0114";"ASV0117";"ASV0118";"ASV0119";"ASV0120";"ASV0121";"ASV0125";"ASV0127";"ASV0129";"ASV0130";"ASV0132";"ASV0134";"ASV0135";"ASV0139";"ASV0141";"ASV0142";"ASV0143";"ASV0144";"ASV0145";"ASV0146";"ASV0147";"ASV0150";"ASV0152";"ASV0153";"ASV0155";"ASV0157";"ASV0158";"ASV0159";"ASV0163";"ASV0164";"ASV0165";"ASV0166";"ASV0169";"ASV0171";"ASV0173";"ASV0176";"ASV0179";"ASV0180";"ASV0182";"ASV0186";"ASV0187";"ASV0190";"ASV0197";"ASV0200";"ASV0202";"ASV0204";"ASV0206";"ASV0207";"ASV0208";"ASV0210";"ASV0216";"ASV0217";"ASV0218";"ASV0220";"ASV0223";"ASV0230";"ASV0232";"ASV0236";"ASV0237";"ASV0238";"ASV0242";"ASV0245";"ASV0248";"ASV0249";"ASV0250";"ASV0253";"ASV0256";"ASV0260";"ASV0261";"ASV0263";"ASV0265";"ASV0268";"ASV0270";"ASV0273";"ASV0275";"ASV0277";"ASV0278";"ASV0279";"ASV0280";"ASV0284";"ASV0286";"ASV0288";"ASV0292";"ASV0295";"ASV0299";"ASV0304";"ASV0305";"ASV0306";"ASV0312";"ASV0314";"ASV0315";"ASV0322";"ASV0325";"ASV0326";"ASV0327";"ASV0333";"ASV0336";"ASV0338";"ASV0349";"ASV0354";"ASV0358";"ASV0360";"ASV0362";"ASV0363";"ASV0365";"ASV0369";"ASV0372";"ASV0376";"ASV0379";"ASV0380";"ASV0382";"ASV0384";"ASV0385";"ASV0388";"ASV0389";"ASV0394";"ASV0395";"ASV0396";"ASV0401";"ASV0402";"ASV0403";"ASV0404";"ASV0408";"ASV0409";"ASV0412";"ASV0414";"ASV0416";"ASV0420";"ASV0424";"ASV0425";"ASV0439";"ASV0441";"ASV0442";"ASV0452";"ASV0456";"ASV0458";"ASV0459";"ASV0461";"ASV0462";"ASV0465";"ASV0473";"ASV0476";"ASV0486";"ASV0493";"ASV0497";"ASV0500";"ASV0501";"ASV0502";"ASV0505";"ASV0508";"ASV0510";"ASV0515";"ASV0530";"ASV0531";"ASV0543";"ASV0550";"ASV0561";"ASV0569";"ASV0572";"ASV0575";"ASV0583";"ASV0587";"ASV0591";"ASV0595";"ASV0600";"ASV0606";"ASV0621";"ASV0631";"ASV0639";"ASV0652";"ASV0663";"ASV0668";"ASV0676";"ASV0688";"ASV0689";"ASV0707";"ASV0711";"ASV0720";"ASV0726";"ASV0730";"ASV0753";"ASV0767";"ASV0769";"ASV0775";"ASV0795";"ASV0797";"ASV0799";"ASV0809";"ASV0819";"ASV0834";"ASV0838";"ASV0846";"ASV0855";"ASV0856";"ASV0858";"ASV0864";"ASV0867";"ASV0882";"ASV0902";"ASV0913";"ASV0928";"ASV0931";"ASV0932";"ASV0971";"ASV0984";"ASV1002";"ASV1005";"ASV1008";"ASV1043";"ASV1079";"ASV1112";"ASV1116";"ASV1119";"ASV1130";"ASV1144";"ASV1161";"ASV1191";"ASV1207";"ASV1272";"ASV1284";"ASV1301";"ASV1319";"ASV1335";"ASV1383";"ASV1389";"ASV1403";"ASV1411";"ASV1412";"ASV1506";"ASV1531";"ASV1593";"ASV1604";"ASV1742";"ASV1835";"ASV1908";"ASV1945";"ASV2042";"ASV2107";"ASV2110";"ASV2286";"ASV2369";"ASV2401";"ASV2504";"ASV2570";"ASV2590";"ASV2707";"ASV2826";"ASV3815";"ASV4333"
"H2A17";7427;1215;5681;874;873;5496;590;3579;348;334;324;26;237;0;0;184;191;0;369;0;168;0;0;0;257;0;80;261;136;366;67;105;26;55;0;75;0;0;0;0;281;560;257;52;0;0;0;0;27;47;0;0;0;165;407;44;0;0;92;419;3;65;0;0;0;121;0;18;0;0;34;8;0;161;47;2;0;41;29;77;137;0;0;5;124;27;0;0;70;0;41;122;0;0;6;0;0;0;26;0;115;11;0;22;0;82;0;12;0;43;112;15;12;85;110;0;0;0;0;0;11;0;0;100;0;18;21;0;0;0;0;0;6;14;60;0;26;0;17;8;71;74;0;11;7;0;0;75;0;67;0;2;0;0;0;0;0;0;6;71;0;0;9;42;9;0;0;0;0;0;0;0;0;0;37;0;94;50;0;0;0;34;0;0;14;0;0;0;0;0;0;0;0;0;0;46;0;63;0;0;0;43;28;0;30;62;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;24;0;0;0;52;56;0;0;0;7;36;0;61;8;0;0;15;0;19;0;37;0;0;0;2;0;0;26;0;20;0;13;0;22;0;0;0;0;10;0;4;2;40;0;0;32;7;0;0;0;0;0;0;7;6;0;4;2;3;12;0;0;0;6;12;0;0;4;0;51;1;0;0;0;2;4;32;0;1;0;4;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
"H2F18";10028;436;7503;367;332;6882;232;4297;330;250;254;0;555;23;0;486;446;40;704;0;683;37;131;0;530;0;329;518;456;462;0;468;0;213;121;216;309;0;40;128;377;0;322;34;19;231;217;0;295;83;78;0;197;59;57;48;30;148;261;0;763;72;12;28;0;123;28;146;164;0;79;3;29;232;86;551;53;72;0;253;32;94;189;533;47;23;0;0;192;0;0;100;0;0;7;34;123;0;70;0;184;9;18;55;50;93;109;75;0;50;0;145;212;167;151;59;85;139;9;0;82;0;10;23;81;118;58;7;0;78;93;87;13;156;118;67;0;0;64;32;138;40;0;53;149;77;68;19;37;0;90;7;0;0;84;10;87;39;13;10;24;29;0;59;11;173;72;93;74;80;0;0;0;0;0;0;0;70;0;54;0;0;0;42;12;221;28;41;0;22;7;46;67;60;151;0;0;9;197;59;0;0;10;0;0;0;0;24;125;9;0;43;33;64;19;0;0;0;36;34;0;0;0;8;36;2;14;32;74;0;0;55;0;67;12;49;0;0;10;7;0;2;0;8;13;0;0;0;39;3;7;45;0;13;0;0;68;6;0;5;39;71;72;36;0;31;0;0;27;0;36;5;0;0;0;13;3;12;15;13;0;3;13;0;2;0;4;11;13;24;3;13;9;0;14;15;8;0;7;0;16;0;0;9;4;0;5;0;0;38;0;0;16;5;0;0;0;3;0;0;8;0;0;0;13;3;0;3;0;3;0;11
"H2A18";8323;143;6278;0;0;5894;38;3712;853;646;619;775;818;546;627;627;603;29;110;0;419;20;95;14;79;0;246;56;286;363;0;281;0;227;0;159;88;0;115;200;291;50;261;307;0;96;67;34;0;137;65;63;41;44;70;235;70;0;141;43;37;206;0;48;0;0;121;0;54;0;93;203;37;39;145;41;0;85;0;95;37;0;50;27;31;44;0;0;96;140;36;130;125;0;191;0;22;0;84;107;79;188;34;84;0;171;74;70;0;0;173;0;41;26;47;44;0;0;18;125;13;107;30;27;95;0;0;28;0;28;91;76;126;40;21;48;90;120;16;0;20;91;0;12;40;32;50;12;0;143;0;100;0;0;15;40;74;36;107;5;13;30;0;28;15;23;50;0;0;117;67;0;0;0;44;48;71;73;68;85;24;42;0;40;37;0;0;69;0;0;0;69;0;0;7;0;0;33;0;0;0;0;36;67;200;0;0;0;17;8;90;0;51;0;0;0;0;0;26;0;0;0;0;30;52;38;146;38;0;0;0;0;0;0;31;14;0;17;9;15;0;15;0;21;0;53;0;0;20;16;7;0;27;117;0;0;30;0;0;11;67;0;0;7;113;6;5;0;26;0;17;18;0;70;0;30;6;13;10;6;15;2;1;0;2;0;2;0;14;3;5;3;2;0;0;3;2;22;3;7;7;0;0;8;2;5;8;0;0;10;0;1;0;0;10;0;6;0;1;0;2;5;0;0;0;0;0;0;0;2;0;1
"H3A17";7350;4929;5399;3780;3526;5037;2454;3431;506;423;363;0;224;0;0;161;181;0;319;521;220;0;0;0;260;0;242;255;158;337;42;129;87;203;0;168;0;0;48;368;273;146;236;109;0;0;0;26;0;111;0;2;0;120;162;107;0;0;90;124;8;85;0;0;0;0;1;0;0;87;105;19;0;151;126;9;0;109;0;69;113;0;0;4;104;0;0;36;70;0;67;54;0;0;11;13;0;0;100;0;105;11;32;119;0;56;0;9;33;50;73;0;0;67;109;0;0;0;0;43;7;0;0;103;0;0;0;0;0;0;0;24;9;0;68;2;0;6;8;0;42;81;0;1;0;2;0;69;0;37;0;4;0;0;0;0;0;0;4;64;0;0;7;26;0;0;16;7;0;35;0;0;0;0;0;0;73;104;0;0;0;78;0;0;17;0;0;0;22;3;4;59;0;0;0;0;44;65;0;0;0;0;95;7;88;0;0;0;0;33;37;0;0;0;0;0;0;0;0;92;0;0;0;6;0;97;0;0;0;68;0;0;0;0;10;0;0;65;23;0;0;58;0;11;0;0;0;0;0;4;0;0;42;0;0;0;0;0;0;0;0;0;0;9;0;5;10;0;0;0;0;9;0;16;0;0;0;0;0;4;0;0;5;2;0;0;27;0;0;0;23;0;4;0;0;1;0;0;0;7;2;0;0;0;0;4;0;0;3;0;0;1;0;5;0;12;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0
"H3F18";12913;802;10217;623;624;9241;422;6318;288;289;252;38;876;0;0;834;669;0;1298;0;1084;0;107;0;1049;0;240;881;861;506;69;905;0;202;0;193;249;0;59;0;406;39;356;35;0;116;202;0;369;101;75;0;182;59;0;69;50;107;159;0;793;30;0;27;231;0;0;0;0;0;82;10;51;226;163;635;0;54;0;114;40;65;261;551;34;27;80;78;95;0;73;106;0;24;12;171;34;0;109;0;189;7;0;107;46;44;73;49;0;133;25;193;185;217;169;58;43;166;0;0;49;0;0;13;41;65;75;0;45;58;53;0;22;134;183;41;0;0;41;0;173;69;0;35;139;54;62;12;0;0;42;24;0;10;137;0;87;0;19;6;9;0;19;30;0;69;0;145;0;64;0;0;0;0;0;30;0;43;0;41;0;33;0;0;21;82;0;40;0;17;34;0;0;57;73;11;0;0;96;55;0;0;0;0;0;0;47;0;50;9;0;0;0;34;0;73;0;0;43;15;0;0;0;7;27;0;0;32;35;0;0;26;34;64;23;25;0;4;9;0;0;0;24;14;4;30;0;0;14;6;0;14;66;0;0;0;57;0;0;0;19;0;0;1;0;6;0;0;0;0;24;13;0;44;0;0;5;0;0;6;0;31;5;0;16;0;0;0;0;13;3;11;6;0;0;6;0;0;0;0;24;0;0;0;5;0;0;0;0;45;7;0;0;4;0;0;10;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
"H3A18";7957;309;6022;266;248;5505;194;3488;1385;1050;986;1828;633;1295;1349;435;480;23;82;0;352;18;0;6;75;0;325;57;254;350;82;226;26;231;0;263;89;17;153;106;262;0;229;184;0;231;72;83;0;90;127;101;55;43;91;184;109;63;91;35;26;159;0;85;21;76;0;148;197;0;64;136;68;0;107;28;0;70;0;74;47;0;0;22;18;53;68;0;62;80;0;96;53;52;117;0;0;16;71;82;83;77;56;85;0;129;131;37;0;0;131;0;21;0;47;30;0;39;0;49;10;93;32;16;107;32;0;20;0;47;0;73;53;14;0;37;30;77;6;0;0;90;0;7;14;16;0;29;0;89;0;73;46;0;0;36;40;0;46;8;20;0;0;27;0;11;0;0;0;83;0;0;0;0;0;0;53;74;31;87;35;0;0;70;36;0;8;0;0;0;0;74;0;0;11;0;0;41;0;0;0;0;22;53;133;29;0;0;0;0;50;0;0;9;0;0;0;0;25;0;0;0;0;14;0;5;97;0;8;0;0;4;0;48;38;8;0;10;4;11;0;18;0;26;0;52;0;0;13;4;14;3;59;81;0;0;0;0;0;15;0;0;0;11;76;8;4;0;0;0;0;0;0;0;0;0;7;8;6;0;0;1;6;1;1;0;8;0;7;1;5;9;0;0;0;0;7;18;14;5;18;0;0;7;10;1;4;0;6;0;24;2;0;0;6;0;0;0;0;0;1;1;1;0;0;0;0;0;0;2;0;0
"H4A17";6448;1915;5005;1556;1471;4501;953;2971;429;340;365;0;182;6;0;136;95;0;378;0;250;0;115;0;300;0;221;297;213;287;0;204;0;166;0;200;0;0;0;82;209;170;214;252;0;0;0;0;0;144;0;16;0;123;161;195;0;48;104;167;0;147;0;0;0;0;6;0;0;0;128;30;68;103;159;0;0;107;0;84;110;0;0;0;115;0;0;83;80;0;48;62;0;0;27;0;0;0;130;0;93;17;0;117;0;53;0;5;0;0;38;0;0;44;77;0;0;0;0;53;16;0;0;87;0;0;0;0;0;0;0;0;12;0;38;0;17;20;24;6;47;65;0;0;0;1;0;87;0;74;0;13;15;0;0;30;24;0;11;67;0;0;2;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;22;55;29;0;0;0;0;0;6;59;0;0;0;0;25;0;0;0;0;11;48;5;48;0;0;0;0;47;13;0;59;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;19;0;0;0;16;20;0;56;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;30;0;0;6;0;15;4;0;0;0;0;11;0;0;0;0;0;0;0;7;0;0;0;1;6;0;0;0;0;6;0;0;6;0;0;5;0;0;0;2;4;0;0;0;0;6;0;0;3;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0
"H4F18";12143;606;8777;536;454;8460;356;5285;279;238;184;20;776;0;0;552;553;0;1174;0;965;0;0;0;945;0;189;859;674;549;48;602;137;148;0;127;136;0;54;0;400;42;377;40;0;96;103;109;342;51;51;12;81;56;0;30;28;97;108;0;773;32;0;36;214;77;0;102;87;0;44;13;29;286;120;588;0;38;0;89;40;109;272;563;0;25;51;123;77;0;70;0;23;48;10;122;0;0;75;0;194;6;8;73;83;141;76;70;0;107;44;124;190;235;222;48;0;170;0;62;45;0;13;38;66;72;24;13;52;0;89;90;33;154;185;77;0;8;27;0;184;50;0;32;131;42;44;24;76;0;0;17;0;0;78;0;89;0;20;0;39;0;8;0;0;120;80;135;0;0;0;44;0;0;0;0;0;47;0;0;43;0;0;0;18;144;0;52;0;0;11;39;0;68;75;0;10;0;116;23;0;0;0;22;0;0;0;0;51;0;0;0;0;30;0;63;0;0;24;0;0;0;0;0;48;0;0;30;17;0;0;22;0;101;19;20;0;10;0;0;0;0;0;0;0;26;0;18;27;0;0;9;44;0;22;0;0;0;0;0;0;0;0;6;0;5;0;0;0;0;12;0;0;82;0;0;0;0;3;15;0;37;8;26;25;0;2;0;5;23;4;18;8;26;0;6;1;0;1;0;40;0;0;6;1;0;7;0;15;0;7;0;0;5;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"H4A18";7925;88;6086;65;76;5454;49;3377;1048;861;731;158;1465;100;106;1019;976;0;152;0;588;0;161;0;119;0;377;87;448;364;107;457;106;306;0;229;80;0;863;0;279;161;234;530;0;0;60;509;111;221;633;0;43;22;98;409;536;59;255;116;11;397;0;359;0;222;36;98;0;0;140;477;274;82;200;6;352;159;355;142;20;0;0;5;19;326;149;0;162;141;0;288;97;149;359;0;40;0;173;0;61;343;10;123;0;119;66;60;0;63;204;35;12;24;48;0;0;0;0;178;13;0;14;8;57;85;0;10;0;0;50;43;304;11;25;36;84;224;6;42;18;165;21;19;11;46;43;3;65;77;35;263;0;35;48;37;119;0;296;15;97;0;6;0;0;6;33;57;0;0;0;0;48;0;45;58;0;128;64;0;0;64;0;0;35;0;0;0;0;6;3;117;35;0;3;8;0;0;0;15;0;26;38;157;85;0;0;0;6;0;122;0;56;0;0;0;0;0;0;0;0;0;0;9;0;39;0;0;0;0;40;0;0;76;33;8;0;19;8;80;0;39;0;36;0;74;54;14;5;4;61;0;28;0;0;25;0;0;0;60;43;0;0;2;0;28;8;0;0;0;6;0;2;0;0;0;4;21;19;2;44;14;17;25;20;0;0;0;12;18;5;0;5;0;22;8;1;14;1;6;14;0;7;9;2;2;6;0;0;0;0;3;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;0;0;0
"P1F18";5302;2264;4097;1775;1728;3754;1047;2386;631;479;451;0;1034;14;0;799;709;0;604;0;512;0;788;0;522;0;191;443;422;273;682;358;612;121;0;115;1024;0;437;84;166;0;182;314;0;152;763;61;245;112;330;81;698;25;0;307;262;110;255;72;52;268;0;184;628;55;74;126;160;73;88;48;159;0;99;28;58;96;41;198;0;30;194;33;0;137;45;0;195;0;0;0;0;43;34;499;508;0;80;0;0;45;4;76;0;0;51;116;0;0;56;85;0;0;46;68;0;113;0;39;13;0;9;9;0;108;377;1;393;76;0;0;53;4;0;75;5;35;30;96;0;53;0;11;3;87;0;0;65;0;0;38;0;0;80;13;70;0;41;0;144;56;8;0;0;56;0;69;108;0;0;50;0;0;0;0;0;0;6;0;0;36;26;93;36;0;254;0;0;0;3;0;258;51;33;0;19;0;0;42;0;0;0;28;0;0;0;31;0;0;0;0;0;18;14;40;0;0;40;91;0;48;79;0;0;0;0;0;56;0;0;50;16;0;0;0;0;0;0;23;0;0;38;0;0;0;0;13;0;0;15;10;0;0;0;0;0;26;0;22;27;0;0;19;0;16;17;0;13;0;0;0;0;0;0;0;0;0;0;21;0;0;11;0;0;0;16;19;0;0;10;11;15;0;0;23;7;0;6;5;0;0;0;0;8;7;0;0;0;0;5;4;0;8;0;6;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0
"P1A18";493;3392;391;2542;2429;361;1510;235;283;238;197;402;54;361;317;42;47;424;19;249;69;366;522;293;13;2;74;9;39;14;388;27;343;54;0;52;119;3;78;446;24;85;17;14;255;19;83;64;41;56;61;41;72;38;51;7;55;147;87;42;16;13;184;22;0;0;28;0;0;0;42;13;12;88;24;11;0;35;0;76;32;0;0;4;23;16;0;107;60;42;104;63;25;0;20;45;0;148;17;1462;70;14;35;7;0;0;59;24;130;57;0;44;175;89;58;58;0;0;40;0;31;35;37;67;46;35;37;30;0;0;0;25;8;138;61;0;59;7;26;0;55;78;961;26;117;0;0;34;0;117;0;6;99;48;0;45;23;0;6;32;17;0;0;79;55;0;25;0;24;0;0;0;51;360;52;0;191;0;44;0;29;0;0;31;8;0;0;0;0;0;12;0;60;0;0;80;25;72;0;0;0;84;166;7;11;11;96;10;0;24;83;0;40;42;0;0;67;68;46;0;112;0;0;21;0;106;13;0;24;39;87;26;0;0;7;2;85;0;9;9;35;121;0;3;15;0;0;62;4;13;7;20;0;15;45;66;5;6;0;2;0;0;0;7;19;2;0;41;0;11;1;4;52;0;53;0;8;76;11;0;0;19;4;27;8;0;13;11;10;9;4;13;0;5;11;0;19;22;7;0;0;22;5;6;11;0;5;5;0;8;0;0;0;0;3;19;0;9;6;33;8;4;9;3;0;6;3;1;3;4;5;0
"P2F18";4718;1147;3708;850;764;3312;520;2084;631;510;494;119;1018;0;0;807;709;0;676;73;482;0;739;0;451;0;348;500;369;233;588;337;542;257;219;238;135;0;250;0;192;78;172;273;0;201;70;67;544;126;187;0;66;24;0;249;204;93;279;0;176;221;0;128;550;33;0;130;133;0;93;47;108;0;232;152;58;76;57;209;31;76;359;159;20;95;40;63;197;0;64;51;0;0;44;393;358;0;202;0;9;40;14;169;119;50;70;176;0;88;0;93;2;0;24;0;54;236;0;101;36;0;13;8;108;129;225;11;267;134;81;0;82;1;15;142;9;20;30;64;16;24;0;23;1;133;56;9;63;0;75;61;0;0;84;0;94;54;36;8;103;31;0;0;0;195;0;62;61;78;0;78;68;0;10;0;0;13;3;51;48;0;0;0;26;58;148;52;50;10;1;19;0;84;142;0;15;0;55;87;0;0;11;25;0;0;0;0;142;9;24;26;0;35;25;53;0;0;0;0;0;57;71;0;34;9;0;37;32;0;0;21;0;58;19;0;0;5;0;30;0;6;36;18;2;18;52;0;0;0;15;16;27;0;0;0;0;22;53;23;0;27;47;0;0;0;0;0;3;0;0;18;0;26;0;14;0;3;10;28;0;24;0;0;23;0;7;0;6;14;5;0;20;0;0;15;5;0;1;0;0;0;11;3;3;0;2;0;0;17;10;0;11;17;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P3F18";3878;657;2989;580;463;2691;300;1604;754;599;588;22;695;0;0;512;492;61;530;0;386;0;245;51;415;0;429;406;283;215;242;239;195;329;3324;317;384;0;115;0;116;0;131;211;0;605;332;470;344;103;80;0;294;39;41;206;70;49;257;0;272;188;0;72;980;70;0;385;416;0;86;47;49;0;203;242;346;86;324;195;24;124;316;196;0;45;65;98;137;0;47;70;0;77;28;644;271;0;154;0;0;20;50;138;108;0;268;121;12;107;85;95;1;0;0;14;111;159;0;71;46;0;19;6;0;80;223;27;197;49;212;0;40;1;20;87;7;7;23;88;48;12;0;22;0;82;175;6;131;0;40;42;0;10;0;0;102;0;31;0;53;0;0;0;0;81;0;0;0;0;71;0;94;0;3;25;0;26;3;0;0;67;0;0;39;58;117;0;0;0;0;9;0;36;57;0;0;0;90;40;0;0;5;29;0;72;0;35;57;5;0;0;0;27;0;0;0;0;7;0;0;65;57;0;0;5;0;0;21;0;0;31;0;64;28;0;0;0;0;12;0;2;26;0;14;0;0;0;0;0;10;47;0;0;0;0;16;5;53;9;0;0;0;3;0;6;0;0;0;0;0;22;0;0;0;0;0;5;4;18;6;0;5;0;30;53;0;15;7;0;10;9;23;0;0;20;0;0;0;0;6;0;0;7;7;0;1;0;9;7;0;0;0;8;0;5;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
"P4F18";5218;1152;4002;860;776;3681;518;2281;1144;945;884;0;1031;0;16;858;811;100;809;49;553;78;423;53;630;0;188;603;448;226;378;403;346;141;106;131;1356;0;235;0;145;0;160;252;16;143;1055;494;82;68;192;0;958;51;0;218;172;81;245;34;159;194;24;142;839;90;0;93;131;0;69;39;118;54;204;144;348;68;367;186;0;110;63;137;31;89;59;71;178;0;47;82;0;64;32;613;876;0;144;0;0;34;17;113;132;46;0;201;0;61;69;87;0;55;0;78;64;45;0;115;32;0;19;16;45;108;680;18;660;135;50;0;45;0;0;176;8;30;31;48;0;21;0;23;0;136;0;0;47;0;41;41;0;19;45;0;121;51;37;13;113;67;10;0;0;282;0;70;34;0;0;54;0;0;8;0;0;19;8;39;60;0;0;0;48;86;394;40;29;0;9;20;0;102;183;0;0;0;109;79;3;0;0;38;0;62;0;29;186;8;29;48;0;74;0;0;0;0;13;0;0;0;93;0;24;0;5;25;53;0;0;65;0;68;0;0;0;4;0;26;0;0;0;14;0;19;0;0;0;0;18;27;0;8;0;0;29;0;79;13;21;0;0;7;0;4;0;0;12;0;0;21;0;0;0;14;0;0;0;23;0;8;1;0;4;0;8;12;0;2;6;8;18;0;0;18;2;0;11;0;0;0;7;0;5;0;0;0;0;15;8;0;0;10;0;7;1;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0
"Q1A17";125;2482;0;1929;1823;0;1312;27;55;0;0;6726;24;5081;4922;0;17;723;16;841;21;498;10;555;0;80;127;0;0;0;0;0;0;80;0;117;78;75;0;0;0;22;0;0;500;88;64;0;0;0;0;88;52;0;0;0;0;0;0;0;26;20;373;0;0;0;93;41;0;0;0;0;0;81;18;23;0;0;0;20;46;0;0;24;20;0;0;0;0;0;0;0;29;0;0;38;0;0;0;0;0;0;61;0;0;0;0;0;86;48;0;0;67;0;0;0;0;0;52;0;44;0;51;0;146;0;0;54;0;88;0;0;0;55;0;0;0;0;46;0;0;0;0;35;65;0;0;16;0;0;0;0;31;0;0;0;0;0;0;4;0;0;0;57;0;0;0;0;0;0;80;0;0;9;0;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;45;25;47;0;0;0;47;6;0;16;0;0;0;0;4;0;0;0;29;0;0;0;0;0;27;7;0;0;23;0;19;4;0;35;0;35;21;0;0;6;0;0;0;18;0;0;5;11;0;0;0;0;22;0;11;0;24;0;6;48;0;0;0;0;0;0;0;0;8;4;19;0;33;0;0;0;0;0;0;0;0;7;6;8;0;20;10;13;2;12;0;17;0;5;13;6;0;0;0;0;0;15;0;10;0;0;1;0;7;3;0;7;0;0;0;0;0;10;0;7;2;0;6;4;0;0;6;3;1;0;0;8;0;0;1;1;0
"Q1F18";113;11531;0;9041;8275;0;5211;0;0;59;0;2952;0;2174;1919;0;11;2004;0;887;0;1624;0;1461;0;161;0;0;0;0;0;0;0;72;0;40;0;129;0;0;0;0;0;0;1699;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;78;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;8;0;0;6;0;0;0;189;0;0;1;0;52;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;44;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"Q2A17";653;1079;481;862;780;477;560;317;135;101;94;622;93;473;490;89;98;571;57;0;44;450;0;383;29;40;122;50;50;37;0;30;0;91;0;77;132;35;0;0;32;125;14;33;237;96;104;244;0;0;0;50;82;419;0;0;0;0;0;0;25;0;201;0;123;76;0;0;0;0;29;51;0;212;0;9;186;63;180;0;329;0;25;15;308;0;79;0;45;0;0;0;108;43;0;0;0;0;12;0;142;0;137;37;0;0;117;0;80;0;92;0;236;107;119;0;0;0;0;38;158;0;116;106;0;0;44;99;0;0;0;78;11;181;89;0;0;6;149;0;70;0;0;134;185;0;0;77;0;59;24;0;0;85;25;0;0;0;0;73;0;46;13;144;93;0;51;0;0;0;0;0;0;31;0;0;257;0;0;0;0;58;0;0;22;0;0;18;0;0;0;0;86;7;0;112;67;131;0;25;0;120;36;7;0;18;0;0;0;40;0;0;0;16;0;0;0;0;0;0;0;0;0;6;17;37;8;25;15;38;66;13;0;0;31;0;0;0;13;0;7;12;0;14;0;0;0;0;0;4;0;8;0;18;78;0;0;0;0;0;0;30;0;5;8;7;0;70;9;0;0;11;53;0;0;0;4;11;11;8;0;17;3;29;8;0;4;0;8;16;10;0;12;0;0;9;4;0;15;0;0;1;0;5;7;0;5;0;17;0;21;0;0;7;8;0;0;12;1;0;0;5;10;1;0;0;10;0;0;2;3;7
